Autor;Titel;Seite;Passage;Aussage;Code des Typs;Annotator/in;Anmerkung;E1;Relation;E2;POST
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;220-221;"Viele ""nouvelles"", ""contes"" und ""récits"" haben seit dem ausgehenden 17. Jh. und zumal seit Gallands Übersetzung von <e1>Tausendundeine Nacht</e1><rel>ein exotisches Setting: Bildungsreisen, Forschungsexpeditionen bis ans ""Ende der Welt"", die Berichte von Missionaren und weitere Quellen unterschiedlichster Art bringen den Fernen Osten, besonders </rel><e2>China</e2>, ins Gespräch und in die Literatur, aber auch Japan, Indien, den Nahen Osten, Amerika und die Indianer (Louis Armand Lahontan 1702; Joseph-Francois Lafitau vergleicht sie 1724 mit antiken Völkern), die Südsee (Bougainville), Ägypten (insbesondere im Freimaurertum) und später auch Schwarzafrika; in diesem Kontext wird das Thema Sklaverei zum Auslöser der aufklärerischen Kampagne mit dem Ziel ihrer Abschaffung (Abolitionismus).";Tausendundeine Nacht about China;about;SH;;Tausendundeine Nacht;"ein exotisches Setting: Bildungsreisen, Forschungsexpeditionen bis ans ""Ende der Welt"", die Berichte von Missionaren und weitere Quellen unterschiedlichster Art bringen den Fernen Osten, besonders ";China;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;220-221;"Viele ""nouvelles"", ""contes"" und ""récits"" haben seit dem ausgehenden 17. Jh. und zumal seit Gallands Übersetzung von Tausendundeine Nacht ein exotisches Setting: Bildungsreisen, Forschungsexpeditionen bis ans ""Ende der Welt"", die Berichte von Missionaren und weitere Quellen unterschiedlichster Art bringen den Fernen Osten, besonders China, ins Gespräch und in die Literatur, aber auch Japan, Indien, den Nahen Osten, Amerika und die Indianer (<e1>Louis Armand Lahontan</e1> 1702; Joseph-Francois Lafitau vergleicht sie 1724 mit antiken Völkern), die Südsee (Bougainville), Ägypten (insbesondere im Freimaurertum) und später auch Schwarzafrika; in diesem Kontext wird das Thema Sklaverei zum Auslöser der aufklärerischen Kampagne mit dem Ziel ihrer Abschaffung (Abolitionismus).";Louis Armand Lahontan topicInterest Nordamerika;topicInterest;SH;;Louis Armand Lahontan;;Not Found;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;220-221;"Viele ""nouvelles"", ""contes"" und ""récits"" haben seit dem ausgehenden 17. Jh. und zumal seit Gallands Übersetzung von Tausendundeine Nacht ein exotisches Setting: Bildungsreisen, Forschungsexpeditionen bis ans ""Ende der Welt"", die Berichte von Missionaren und weitere Quellen unterschiedlichster Art bringen den Fernen Osten, besonders China, ins Gespräch und in die Literatur, aber auch Japan, Indien, den Nahen Osten, Amerika und die Indianer (Louis Armand Lahontan 1702; <e1>Joseph-Francois Lafitau</e1> vergleicht sie 1724 mit antiken Völkern), die Südsee (Bougainville), Ägypten (insbesondere im Freimaurertum) und später auch Schwarzafrika; in diesem Kontext wird das Thema Sklaverei zum Auslöser der aufklärerischen Kampagne mit dem Ziel ihrer Abschaffung (Abolitionismus).";Joseph-Francois Lafitau topicInterest Nordamerika;topicInterest;SH;;Joseph-Francois Lafitau;;Not Found;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;Ein Musterbeispiel bietet <e1>Diderot</e1><rel> Supplément au voyage de Bougainville (1772, erschienen 1796), wo u. a. das europäische </rel><e2>Inzesttabu</e2> dialogisch relativiert wird.;Denis Diderot topicInterest Inzest*;topicInterest;SH;*neues Thema;Diderot; Supplément au voyage de Bougainville (1772, erschienen 1796), wo u. a. das europäische ;Inzesttabu;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;Ein Musterbeispiel bietet Diderots <e1>Supplément au voyage de Bougainville</e1><rel>(1772, erschienen 1796), wo u. a. das europäische </rel><e2>Inzesttabu</e2> dialogisch relativiert wird.;Supplément au voyage de Bougainville about Inzest;about;SH;;Supplément au voyage de Bougainville;(1772, erschienen 1796), wo u. a. das europäische ;Inzesttabu;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;Dass <e1>Sade</e1><rel>am Jahrhundertende den </rel><e2>Inzest</e2> feiert, wird als Tabubruch in der Erzähl- und Reiseliteratur des Jahrhunderts (Prévost, Histoire générale des voyages, ab 1747) gründlich vorbereitet.;Marquis de Sade topicInterest Inzest;topicInterest;SH;;Sade;am Jahrhundertende den ;Inzest;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;Dass Sade am Jahrhundertende den Inzest feiert, wird als Tabubruch in der Erzähl- und <e2>Reiseliteratur</e2><rel>des Jahrhunderts (</rel><e1>Prévost</e1>, Histoire générale des voyages, ab 1747) gründlich vorbereitet.;Antoine-François Prévost topicInterest Reise;topicInterest;SH;;Prévost;des Jahrhunderts (;Reiseliteratur;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;Dass Sade am Jahrhundertende den Inzest feiert, wird als Tabubruch in der Erzähl- und <e2>Reiseliteratur</e2><rel>des Jahrhunderts (Prévost, </rel><e1>Histoire générale des voyages</e1>, ab 1747) gründlich vorbereitet.;Histoire générale des voyages about Reise;about;SH;;Histoire générale des voyages;des Jahrhunderts (Prévost, ;Reiseliteratur;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;Dies gilt auch für unterschiedliche Formen des Historischen (besonders Mittelalter und Renaissance), Fantastischen (Reise auf den Mond, Eldorado, hybride Wesen zwischen Menschen und Tier, Monster), der <e2>Utopie</e2><rel>(</rel><e1>Marivaux</e1>, Voltaire, Morelly, Bernardin de Saint-Pierre, Sade) und der Uchronie (Louis-Sébastien Mercien, L'an 2440, rêve s'il en fut jamais, 1770/1785/1786).;Pierre Carlet de Marivaux topicInterest Utopie;topicInterest;SH;;Marivaux;(;Utopie;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;Dies gilt auch für unterschiedliche Formen des Historischen (besonders Mittelalter und Renaissance), Fantastischen (Reise auf den Mond, Eldorado, hybride Wesen zwischen Menschen und Tier, Monster), der <e2>Utopie</e2><rel>(Marivaux, </rel><e1>Voltaire</e1>, Morelly, Bernardin de Saint-Pierre, Sade) und der Uchronie (Louis-Sébastien Mercien, L'an 2440, rêve s'il en fut jamais, 1770/1785/1786).;Voltaire topicInterest Utopie;topicInterest;SH;;Voltaire;(Marivaux, ;Utopie;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;Dies gilt auch für unterschiedliche Formen des Historischen (besonders Mittelalter und Renaissance), Fantastischen (Reise auf den Mond, Eldorado, hybride Wesen zwischen Menschen und Tier, Monster), der <e2>Utopie</e2><rel>(Marivaux, Voltaire, </rel><e1>Morelly</e1>, Bernardin de Saint-Pierre, Sade) und der Uchronie (Louis-Sébastien Mercien, L'an 2440, rêve s'il en fut jamais, 1770/1785/1786).;Étienne-Gabriel Morelly topicInterest Utopie;topicInterest;SH;;Morelly;(Marivaux, Voltaire, ;Utopie;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;Dies gilt auch für unterschiedliche Formen des Historischen (besonders Mittelalter und Renaissance), Fantastischen (Reise auf den Mond, Eldorado, hybride Wesen zwischen Menschen und Tier, Monster), der <e2>Utopie</e2><rel>(Marivaux, Voltaire, Morelly, </rel><e1>Bernardin de Saint-Pierre</e1>, Sade) und der Uchronie (Louis-Sébastien Mercien, L'an 2440, rêve s'il en fut jamais, 1770/1785/1786).;Bernardin de Saint-Pierre topicInterest Utopie;topicInterest;SH;;Bernardin de Saint-Pierre;(Marivaux, Voltaire, Morelly, ;Utopie;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;Dies gilt auch für unterschiedliche Formen des Historischen (besonders Mittelalter und Renaissance), Fantastischen (Reise auf den Mond, Eldorado, hybride Wesen zwischen Menschen und Tier, Monster), der <e2>Utopie</e2><rel>(Marivaux, Voltaire, Morelly, Bernardin de Saint-Pierre, </rel><e1>Sade</e1>) und der Uchronie (Louis-Sébastien Mercien, L'an 2440, rêve s'il en fut jamais, 1770/1785/1786).;Marquis de Sade topicInterest Utopie;topicInterest;SH;;Sade;(Marivaux, Voltaire, Morelly, Bernardin de Saint-Pierre, ;Utopie;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;Dies gilt auch für unterschiedliche Formen des Historischen (besonders Mittelalter und Renaissance), Fantastischen (Reise auf den Mond, Eldorado, hybride Wesen zwischen Menschen und Tier, Monster), der Utopie (Marivaux, Voltaire, Morelly, Bernardin de Saint-Pierre, Sade) und der <e2>Uchronie</e2><rel>(</rel><e1>Louis-Sébastien Mercien</e1>, L'an 2440, rêve s'il en fut jamais, 1770/1785/1786).;Louis-Sébastien Mercien topicInterest Uchronie*;topicInterest;SH;*neues Thema;Louis-Sébastien Mercien;(;Uchronie;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;Dies gilt auch für unterschiedliche Formen des Historischen (besonders Mittelalter und Renaissance), Fantastischen (Reise auf den Mond, Eldorado, hybride Wesen zwischen Menschen und Tier, Monster), der Utopie (Marivaux, Voltaire, Morelly, Bernardin de Saint-Pierre, Sade) und der <e2>Uchronie</e2><rel>(Louis-Sébastien Mercien, </rel><e1>L'an 2440, rêve s'il en fut jamais</e1>, 1770/1785/1786).;L'an 2440, rêve s'il en fut jamais about Uchronie;about;SH;;L'an 2440, rêve s'il en fut jamais;(Louis-Sébastien Mercien, ;Uchronie;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;"Die kürzeren Erzählformen eignen sich wie der Roman für <e2>moralische </e2><rel>wie im ""conte moral"" von </rel><e1>Marmontel</e1> oder Mercier) und immoralistische ""literarische Experimente"" und eine ethische Kasuistik, d. h. eine Sittenlehre, die für Einzelfälle des praktischen Lebens das rechte Verhalten bestimmt.";Jean-François Marmontel topicInterest Moral;topicInterest;SH;;Marmontel;"wie im ""conte moral"" von ";moralische ;RSU
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;"Die kürzeren Erzählformen eignen sich wie der Roman für <e2>moralische </e2><rel>wie im ""conte moral"" von Marmontel oder </rel><e1>Mercier</e1>) und immoralistische ""literarische Experimente"" und eine ethische Kasuistik, d. h. eine Sittenlehre, die für Einzelfälle des praktischen Lebens das rechte Verhalten bestimmt.";Louis Sébastien Mercier topicInterest Moral;topicInterest;SH;;Mercier;"wie im ""conte moral"" von Marmontel oder ";moralische ;RSU
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;"Die Literatur diskutiert in fiktionaler Form moralische Dilemmata und juristische Streitfragen von besonderer ethischer oder politischer Relevanz; von <e2>strafrechtich relevanten Kriminalfällen</e2><rel> erzählt </rel><e1>Francois Gayot de Pitaval</e1> in seinem Causes célèbres et intéressantes avec les jugemens qui les ont décidées (1734-1741).";François Gayot de Pitaval topicInterest (öffentliches) Recht;topicInterest;SH;;Francois Gayot de Pitaval;ich relevanten Kriminalfällen erzählt  ;strafrechtich relevanten Kriminalfällen;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;221;"Die Literatur diskutiert in fiktionaler Form moralische Dilemmata und juristische Streitfragen von besonderer ethischer oder politischer Relevanz; von <e2>strafrechtich relevanten Kriminalfällen</e2><rel> erzählt Francois Gayot de Pitaval in seinem </rel><e1>Causes célèbres et intéressantes avec les jugemens qui les ont décidées</e1> (1734-1741).";Causes célèbres et intéressantes avec les jugemens qui les ont décidées about (öffentliches) Recht;about;SH;;Causes célèbres et intéressantes avec les jugemens qui les ont décidées; erzählt Francois Gayot de Pitaval in seinem ;strafrechtich relevanten Kriminalfällen;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;226;Schon <e1>Diderot</e1><rel> Übersetzung von Shaftesburys Inquiry concerning virtue and merit, die 1745 erscheint, dokumentiert sein lebhaftes Interesse an Fragen der </rel><e2>Moralphilosophie</e2>, das ihn bis in sein Spätwerk, die Auseinandersetzung mit Helvétius und mit Seneca (1778/1782), begleitet.;Denis Diderot topicInterest Moral;topicInterest;SH;;Diderot; Übersetzung von Shaftesburys Inquiry concerning virtue and merit, die 1745 erscheint, dokumentiert sein lebhaftes Interesse an Fragen der ;Moralphilosophie;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;226-227;"Es mündet in einen expliziten <e2>moralischen Pluralismus</e2><rel>ein, demzufolge Moral historisch, regional und soziologisch zu unterscheiden und ""experimentell"" zu erforschen ist, eine Linie, die von </rel><e1>David Hume</e1> (An enquiry concerning the principle of morals, 1751, besonders der Anhang ""A Dialogue"" unter Anspielung auf Montesquieues Lettres persanes) über La Mettrie und Diderot bis zu Sade führt.";David Hume topicInterest Moral;topicInterest;SH;;David Hume;"ein, demzufolge Moral historisch, regional und soziologisch zu unterscheiden und ""experimentell"" zu erforschen ist, eine Linie, die von ";moralischen Pluralismus;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;226-227;"Es mündet in einen expliziten <e2>moralischen Pluralismus</e2><rel>ein, demzufolge Moral historisch, regional und soziologisch zu unterscheiden und ""experimentell"" zu erforschen ist, eine Linie, die von David Hume (An enquiry concerning the principle of morals, 1751, besonders der Anhang ""A Dialogue"" unter Anspielung auf Montesquieues Lettres persanes) über </rel><e1>La Mettrie</e1> und Diderot bis zu Sade führt.";Julien Offray de La Mettrie topicInterest Moral;topicInterest;SH;;La Mettrie;"ein, demzufolge Moral historisch, regional und soziologisch zu unterscheiden und ""experimentell"" zu erforschen ist, eine Linie, die von David Hume (An enquiry concerning the principle of morals, 1751, besonders der Anhang ""A Dialogue"" unter Anspielung auf Montesquieues Lettres persanes) über ";moralischen Pluralismus;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;226-227;"Es mündet in einen expliziten <e2>moralischen Pluralismus</e2><rel>ein, demzufolge Moral historisch, regional und soziologisch zu unterscheiden und ""experimentell"" zu erforschen ist, eine Linie, die von David Hume (An enquiry concerning the principle of morals, 1751, besonders der Anhang ""A Dialogue"" unter Anspielung auf Montesquieues Lettres persanes) über La Mettrie und </rel><e1>Diderot</e1> bis zu Sade führt.";Denis Diderot topicInterest Moral;topicInterest;SH;;Diderot;"ein, demzufolge Moral historisch, regional und soziologisch zu unterscheiden und ""experimentell"" zu erforschen ist, eine Linie, die von David Hume (An enquiry concerning the principle of morals, 1751, besonders der Anhang ""A Dialogue"" unter Anspielung auf Montesquieues Lettres persanes) über La Mettrie und ";moralischen Pluralismus;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;226-227;"Es mündet in einen expliziten <e2>moralischen Pluralismus</e2><rel>ein, demzufolge Moral historisch, regional und soziologisch zu unterscheiden und ""experimentell"" zu erforschen ist, eine Linie, die von David Hume (An enquiry concerning the principle of morals, 1751, besonders der Anhang ""A Dialogue"" unter Anspielung auf Montesquieues Lettres persanes) über La Mettrie und Diderot bis zu </rel><e1>Sade</e1> führt.";Marquis de Sade topicInterest Moral;topicInterest;SH;;Sade;"ein, demzufolge Moral historisch, regional und soziologisch zu unterscheiden und ""experimentell"" zu erforschen ist, eine Linie, die von David Hume (An enquiry concerning the principle of morals, 1751, besonders der Anhang ""A Dialogue"" unter Anspielung auf Montesquieues Lettres persanes) über La Mettrie und Diderot bis zu ";moralischen Pluralismus;
